,HandId,Level,BB,preflop_raisess_to,Players,Board,SHOW_DOWN,preflop_raises,preflop_calls,preflop_allin,flop_bets,flop_raises,flop_calls,flop_allin,turn_bets,turn_raises,turn_calls,turn_allin,river_bets,river_raises,river_calls,river_allin
3483,185684706573,III,50,909,9,Qh Ks 5h 8h Kh,Tc Th,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3484,185685222232,I,20,60,9,Qh Qd 4d 6d Td,Jh Jd,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3485,185685245739,I,20,117,9,7c 4d 5c 6d 5d,7d Ad,1,3,0,1,0,1,0,1,0,1,1,0,0,0,0
3486,185685257543,I,20,68,8,8h Kh Jc 9c 9d,7h 7c,1,4,1,1,0,1,0,1,0,1,0,1,0,0,0
3487,185685273369,I,20,120,8,Jh Ts Qs 9d 7s,Jc Js,2,2,0,0,0,0,0,1,0,1,0,1,1,1,0
3488,185685289462,I,20,620,8,Jd 3c 4s 3h Qs,3c Jc,3,2,0,0,0,0,0,1,0,1,0,1,1,1,2
3489,185685309334,II,30,90,8,9h Jh As 7s 4s,Js 8h,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0
3490,185685321822,II,30,1015,8,Ac 5h 8h 7c 6s,As 9c,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3491,185685338587,II,30,75,8,2d Td Qs Ah 4h,Ad 6d,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3492,185685361543,II,30,180,8,7d Jh Td 9s 8s,Jh 8h,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0
3493,185685422872,II,30,90,9,5c 8d Ad 9s 6c,Ks 7c,1,4,0,1,0,1,0,1,0,1,0,0,0,0,0
3494,185685441872,III,50,200,9,6c 9d Qd Kh Tc,Qh Jd,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3495,185685487564,III,50,608,9,Th 3s Td Qs Ts,Qd Ac,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3496,185686438245,I,20,40,8,Kc Js 5s 7h Qc,Qs Kc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3497,185686461562,I,20,407,8,3d Ad 2h 6s Ts,Ad Ks,2,3,0,1,0,1,2,0,0,0,0,0,0,0,0
3498,185686479272,I,20,40,7,5c 6h 7s Qh 6d,7s 6s,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3499,185686577366,I,20,80,7,Qs Jd Kd 8s 9s,6d 6h,2,2,0,0,0,0,0,1,0,1,0,1,0,1,0
3500,185686600314,II,30,60,7,As Kh 4d 4h 6h,Ah Js,1,2,0,0,0,0,0,1,0,2,0,1,0,1,0
3501,185686646779,II,30,90,7,Ad 9h 7d Tc 6d,Qh Kh,1,2,0,1,0,1,0,1,1,1,0,0,0,0,0
3502,185686689269,II,30,60,7,3d 8h Tc 9h 2h,Qc Qd,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0
3503,185686779992,III,50,808,7,Jd Kd 4h 3h 7s,Ad 6s,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0
3504,185686836266,III,50,676,7,8s 2d 7d 5h 4h,7c As,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3505,185686863296,III,50,100,9,Ah 5h 4h 3s Ad,Ks 5s,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,185686880370,III,50,150,9,Tc 4h Qh 5d 5s,7c Kh,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3507,185686983881,IV,80,0,8,7d 9s 7h Jh 3c,Kh 5h,0,1,0,1,0,1,0,1,3,1,1,0,0,0,0
3508,185687048410,IV,80,160,8,As 8s Tc Jd 3h,4h 2d,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3509,185687876453,I,20,300,8,5c 3c 6d Ks 6c,Ac Th,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0
3510,185687917839,I,20,1665,8,Jc Ad Qh Kc 6c,Ts Ac,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3511,185687941469,I,20,40,8,Td Qh 2c 3s 8h,9c Tc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3512,185687953241,I,20,40,8,Ks 2h 3c 6d Qh,9h 7d,1,2,0,1,0,1,0,1,1,1,0,0,0,0,0
3513,185687970420,I,20,40,6,Kh 8h 8s 9s Qh,Jc Qs,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
3514,185687984185,I,20,80,5,5s 8s Td 5c Jc,5s 5c,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3515,185688010714,I,20,40,5,Qs Js 9c 5h 8d,5s As,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0
3516,185688073675,II,30,60,5,9s 3c 6s Kh Qh,Ad Jd,1,2,0,1,2,2,1,0,0,0,0,0,0,0,0
3517,185688089447,II,30,120,4,Ts Ad Ks 8d Js,Kh 9c,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3518,185688118209,II,30,241,6,2c 4d 5h Tc Qh,Jd Js,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3519,185688128532,II,30,107,5,9c 7s Jc 5s 2s,Ad 6s,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3520,185688224141,II,30,0,4,3h 7c Tc 8h 4s,Kh Kd,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
3521,185688233876,II,30,90,4,Qd As 6c Qs 5d,7d 4d,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
3522,185688247226,II,30,60,4,As Qd 7h 3s Td,8c Qs,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3523,185688310795,III,50,150,4,Tc Jh As Th Jc,7s 7d,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1
3524,185688356699,III,50,100,4,3h 4c Jh 7h Kd,Qs Ac,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3525,185688363777,III,50,100,4,3c 6s 6h 7h Ts,8d 7d,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3526,185688399138,III,50,100,4,6s Js 5c 9c 4s,3s Ks,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3527,185688423190,III,50,100,4,9d Td 3d 4h 3s,3s As,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3528,185688440745,III,50,100,4,Th 7c Kd As 5s,Jc 8h,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3529,185688615683,IV,80,160,3,9c 7h 2d 4h Tc,8c Qh,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
3530,185688625827,IV,80,260,3,6d Ad 7d 6s Ks,Ad 5d,1,1,0,1,0,1,0,1,1,1,2,0,0,0,0
3531,185687858310,I,20,0,3,9c Ks Kh 5s 8c,Th 8s,0,2,0,1,0,2,0,1,0,1,0,1,0,1,0
3532,185687903941,I,20,1332,3,Ah 3s 7c Ad Js,Qh Qd,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3533,185688010710,II,30,60,2,4c 5c 8h 9c 9s,Ac 8d,1,4,0,1,2,2,1,0,0,0,0,0,0,0,0
3534,185688046985,II,30,60,2,7s 9h 4h Tc Qc,As Jc,1,2,0,1,0,2,0,1,1,1,1,0,0,0,0
3535,185688144173,II,30,90,2,Th 9c 9d Jc 6s,Ac 8d,1,4,0,1,0,1,0,1,0,1,0,1,0,1,0
3536,185688232872,III,50,0,2,8c 8s Qh 6s 9d,Kd Ad,0,2,0,1,0,1,0,1,0,1,0,1,1,1,0
3537,185688247982,III,50,1964,2,Jh Jc Td 6c 7h,Kh 8s,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3538,185688298990,III,50,100,2,7d 7c Ad 3d 9s,9s 6s,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3539,185688316214,III,50,931,2,6d 4c Qh 4s 2h,7h 8h,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3540,185688035900,I,20,60,9,Tc Jh Js 7s 9c,8s Ts,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3541,185688081654,I,20,180,9,Th 6s 2d 6d 3h,Ts Td,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3542,185688137317,I,20,0,8,Th 5h Qc 5c 6c,Ac As,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3543,185688216394,II,30,90,8,4s 5d 9c 4h 4c,9c 7c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,185688252974,II,30,60,7,Qh 4d Kh 2h 2d,Jc Js,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3545,185688409679,III,50,100,7,Kc 7c 9d 9s 8s,Ah Js,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3546,185688426758,III,50,100,7,9c 9d Ts 2s 7d,4s Qd,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3547,185688455298,III,50,656,6,5d Qc 6h Kd Jh,As Qs,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3548,185688505751,III,50,600,6,8h 9h Qd Ts Ad,6d 4h,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0
3549,185688532088,III,50,78,9,9s Ad 6h Jd Qh,Js Jd,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3550,185688601813,IV,80,306,9,6d 3h 3s Ac 5c,8d Ac,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3551,185688627542,IV,80,2409,9,5h Ts 2s 6s 8h,2h Qs,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3552,185688327384,I,20,60,9,Jh Qd 2h Ks 8h,Qd 5d,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3553,185688352698,I,20,40,9,4s Qh 9h 9c 9d,Ad 2c,1,2,0,1,0,2,0,0,0,0,0,1,0,1,0
3554,185688517180,II,30,70,9,2c Qh 7h 4s As,Kd Ad,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0
3555,185688541539,II,30,60,9,Kh Kd 4s 7d Qs,Jc 3d,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3556,185688606080,II,30,90,9,Ah 8s Jc 6s 7s,Ad Jc,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3557,185688630580,II,30,1851,9,8s 3c Qd 7d 3h,Jh Ad,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3558,185688793361,III,50,0,9,As Qh 9h 8d 2s,Jc Th,0,2,0,1,0,1,0,1,1,1,0,1,1,1,1
3559,185688922213,IV,80,1429,8,4c 2h 9c 2s 8c,Qh Qc,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3560,185689924986,I,20,40,8,2h 7c 4h 6c 7h,Qh Qc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3561,185690009660,I,20,100,9,3c Jh 6c Td 9c,Kh Kd,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1
3562,185690044014,I,20,0,9,2s 2c 5c 6s Tc,Jd Jh,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3563,185690155286,II,30,120,9,3c As 4s Ks 9d,Ks Th,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3564,185690386078,III,50,100,9,2h 9c 7c Jc 6d,5h As,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3565,185690411272,III,50,100,9,Jh Jc 8s 9s Ah,7s Kd,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3566,185690700514,IV,80,1426,9,Jh 2d Kd 7d 5s,Th Ks,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3567,185690716124,IV,80,160,8,4s 3c 3h 5d 3d,2s 2h,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3568,185690733962,IV,80,871,8,4s 9c 2c 8s 3s,9d Td,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3569,185690270162,I,20,0,9,Ks 8h Kc Jd 7d,Kc Kd,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3570,185690280088,I,20,100,9,2h 2s 7s 3d Ks,Ks Kh,1,3,0,1,0,1,0,1,0,1,2,0,0,0,0
3571,185690307215,I,20,2986,8,9c 6s 9s 7c 3c,Qs Qc,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3572,185690403342,I,20,0,8,3h 6h 2d 6d 5h,Qs Ad,0,3,0,1,1,1,0,1,0,1,0,1,2,1,1
3573,185690447257,I,20,40,8,Jh 2h 6d Ts 2c,Ks Kd,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3574,185690462631,I,20,0,8,Kc 7c As 3s 8d,Kd Qd,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0
3575,185690495069,II,30,60,8,8d Ac Td Ah 4s,Kc Ac,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
3576,185690538639,II,30,90,8,Qd Td 9d 2c 4s,Qd Ac,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
3577,185690582292,II,30,60,8,4s Kd 5d 2d 3h,Tc Ad,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3578,185690612220,II,30,90,6,3d Js Kc 2c Ks,4h Ah,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
3579,185690626722,II,30,578,6,4c 6h 8c 6d 3d,Qd As,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3580,185690666724,II,30,90,5,9c 6h 2h Ts Kd,Qc Qh,1,2,0,1,1,1,0,1,0,1,0,1,0,1,1
3581,185690681170,II,30,60,5,9s 7d Td 8d 2h,As 6h,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3582,185690690836,II,30,0,5,4d Tc Js 3d 6c,4s Ad,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
3583,185690703198,II,30,60,5,Jd Ah Qs 4s 3c,Tc Th,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3584,185690733837,III,50,100,5,Jh Td 7s 8d 9c,Ad Ks,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3585,185690746069,III,50,100,4,Ts 9h Qh Ad 9s,Kc Ac,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3586,185690810006,III,50,7035,3,Kh 7h Qh 8s 6s,9d Qc,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3587,185690852606,III,50,100,3,7h 8h 6s Ad 9c,Jc Js,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3588,185690865781,III,50,100,3,4d Ad Ks Jc 9s,Th Js,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3589,185690877834,III,50,3341,3,Jc 6c 5s Th Kd,9s Ts,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3590,185690606979,I,20,60,2,6d 8h 5s Jd 8s,6s 6c,1,5,0,1,0,1,0,1,1,1,1,0,0,0,0
3591,185690726249,II,30,60,2,5s 7c 3d 3s Qh,Kc Kd,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3592,185690829198,II,30,60,2,7d Td Tc Qh Jc,Kh Ks,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
3593,185690910839,III,50,157,2,Kc 7d 7c 4h Kd,9s 9h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3594,185690944704,III,50,163,2,Jc Ks Ts 4h 8c,Ac Qs,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3595,185690973773,III,50,1443,2,7s 4c 3h 6d 8c,Ad Qc,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3596,185691019406,III,50,1222,2,3d 6h 5h 4c 4d,Qh Kd,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3597,185691051887,III,50,1193,2,Kd 6c 3h Ts Jd,Kh Kc,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3598,185691195853,IV,80,1942,2,Js 3c Ah Tc 8d,Jc Kd,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3599,185725289214,I,20,40,9,9s 9d Jd 2h Jh,Td 8d,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0
3600,185725312135,I,20,0,8,Jh Js 9h 7s 5h,Jh Kd,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3601,185725406158,I,20,500,8,6d Ts 3h 9d 6s,9c As,3,5,0,1,0,1,1,0,0,0,0,0,0,0,0
3602,185725487000,II,30,1379,8,3h 2s 7s Qs 3c,Kd 4s,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3603,185725532671,II,30,75,8,4h Th 3s 8h 7s,Ah Qc,1,3,0,1,0,2,0,0,0,0,0,1,1,2,0
3604,185725625183,II,30,66,8,Js 9d Tc 9c 6c,Jc Tc,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3605,185725650682,II,30,90,8,Qd 9h 7h 8d Qh,Ks Kd,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0
3606,185725769675,III,50,105,7,8c 4h Jd Ah 7s,9d 9s,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3607,185725811025,III,50,155,7,6c As 8s 2s 6h,5c 5s,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
3608,185725844572,III,50,150,9,Qh 4c Th Ks 8d,Ks Kh,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3609,185725862705,III,50,1041,9,Qd Jc 2s 2h Ad,Qs 9c,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3610,185725899226,IV,80,1281,9,9d 3c Jd Jc 6h,Qs Qh,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3611,185725911689,IV,80,4923,8,7h 3d Kc 5d 8c,8s 6c,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3612,185725936802,IV,80,959,7,2s 8c 7d 7c Td,Ad Ts,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3613,185725976146,IV,80,0,7,Ac As 9h 2s Th,Qs 6d,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
3614,185725994921,IV,80,240,7,6s 7s 5s 8c Th,Kc Th,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3615,185726039365,IV,80,160,7,Kh 5d 6c Qs 9h,Jc Td,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3616,185726054714,IV,80,240,7,9h Ah Kc 7d 9c,Qh Jc,1,3,0,1,0,1,0,1,0,1,0,1,0,1,1
3617,185725687026,I,20,1497,7,9s 6d 9d Td Th,7c 8d,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3618,185725708189,I,20,140,7,6d Jh Ks 8h Jd,2h Jh,2,1,0,0,0,0,0,1,0,1,0,1,0,1,2
3619,185725828842,I,20,120,7,Jd Qc 6h 8h Ad,2c Ad,2,1,0,1,1,1,0,1,0,1,1,0,0,0,0
3620,185725989513,II,30,60,7,Ad Ts 8c 6d 7h,As Ad,1,1,0,1,2,1,0,1,0,1,1,0,0,0,0
3621,185726014199,II,30,229,6,7c 9d 8h Qh Ad,Qh 3h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3622,185726030473,II,30,60,6,7d 2c Jd Ks Kh,Kh 9s,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0
3623,185726080294,III,50,100,6,9s 2h 5d 5h Qs,Kc Qc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3624,185726091010,III,50,771,6,5s Tc 8c Ks Jh,6s 6c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3625,185726097256,III,50,650,6,3c Kc Qd 4c 8s,Qd Ah,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3626,185726128170,III,50,1486,9,Jc Kd 5d Qd 8s,Ts Td,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3627,185726134820,III,50,100,8,8h 3s Js 6c 6s,3d 3s,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3628,185726162655,III,50,100,7,Ac 7s Ah 8c 3h,Ad Jh,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3629,185726234280,III,50,134,6,7s 4c Qd 2h Tc,8c Qc,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3630,185726284499,IV,80,160,6,4d Qh 8c 9c 5h,7c 6s,1,1,0,1,2,1,0,1,0,1,0,1,0,1,2
3631,185726387539,IV,80,160,5,7d 6h Kd 5c 2h,7s 4c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3632,185726407905,IV,80,160,5,4d 4s Jh 8s Kc,Qs Jc,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3633,185726421538,IV,80,160,5,Qc Jc 9c 3h Qh,Ad Qs,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3634,185726447539,IV,80,160,5,Jc Ad Js Qd Td,5d 6d,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3635,185726459366,IV,80,160,4,Qs Jc 9s 4c 9h,Jd Th,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
3636,185725255111,I,20,0,4,2h As 8d 5h 7h,8c 8s,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
3637,185725291333,I,20,0,4,Jd Ks 2s 5c 5d,9s Ts,0,3,0,1,0,2,0,1,0,2,0,1,0,2,0
3638,185725337811,I,20,60,4,Qs 6h Jc 9d 5s,As Kd,1,3,0,1,1,1,0,1,0,1,0,0,0,0,0
3639,185725539879,II,30,60,4,Kd Ts As 5s 2h,Ah Qc,1,3,0,1,0,2,0,1,0,1,0,1,0,1,0
3640,185725562211,II,30,75,3,9s Th Jd Kd Qd,7c 6c,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
3641,185725594730,II,30,60,3,7s 6s 4h 8c Ad,8h 6h,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
3642,185725665211,III,50,1647,3,Jc Qc Js As 5d,6h 8c,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3643,185725695084,III,50,1900,3,Ts 3d 8h 9h Tc,4s Js,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3644,185725732238,III,50,2670,3,Qc Ah 3c 4c 9d,Qs Qh,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3645,185725774948,III,50,728,6,6d Td 9c 8s 5h,5h 4h,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3646,185725793112,III,50,100,6,Th 3c Td 6s Js,Ks Js,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,185725837120,III,50,100,6,4s 7c 7s 4d Qh,3d 3c,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3648,185725889161,IV,80,160,6,9h Qh Jc 3h 4s,As 9d,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3649,185725898287,IV,80,320,6,5d As 6d 8c 6s,Tc 8c,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0
3650,185725926483,IV,80,160,6,Td 8h 2d 9h 5s,Kc Kd,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
3651,185725945733,IV,80,160,6,Ah 5h 9h 8d 2c,Ts Jh,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3652,185725958707,IV,80,240,5,Ts 5d Kc 2h Qd,Ts 8s,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
3653,185726016096,IV,80,160,4,4d 3h 4s Ks 5d,Jh 7h,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
3654,185727439814,I,20,57,3,6d 9c 6h 8d 6c,2h Jh,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
3655,185727488470,I,20,60,3,5d Jh Ks Qd Kc,6d 6c,1,3,0,1,0,2,0,1,0,1,0,0,0,0,0
3656,185727657736,I,20,0,3,9d As Ts Qh 8d,6d 7c,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0
3657,185727793322,II,30,270,3,Kc Qs Th 6c 9s,Kh 5h,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0
3658,185727844129,II,30,0,3,7d 5h Jc 5d 8d,Ad Td,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
3659,185727897730,III,50,150,3,As 9d Ks 3h 3c,Kd Jd,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3660,185728085144,III,50,100,3,4d Jh Ad 6s 3s,Qh Qs,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
3661,185728264107,IV,80,1388,2,8h 5s 2d 9h 3c,3s Td,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3662,185728317664,IV,80,1325,2,8d Ks 3c 4d 7h,Qs Th,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3663,185727322637,I,20,100,6,Qd 9d 5c 7h Ah,8c Tc,2,7,0,1,1,2,3,0,0,0,0,0,0,0,0
3664,185727404628,I,20,40,6,Ah Js 6h 8d 2c,Th Ts,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3665,185727549288,II,30,86,6,Qh 3d Jc 4c 9c,Td 9h,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
3666,185727588073,II,30,0,6,Jd 4d Js 9h 6c,Kd Kc,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3667,185727679966,II,30,0,5,9s Ah Kh 3s Qc,7c 7h,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3668,185727717146,II,30,60,5,Qc 8c 2c 4h Jc,9s 8s,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
3669,185727784960,III,50,150,5,2d 9c Ts Tc 6d,Ks Js,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
3670,185727803265,III,50,0,5,Ks 8h 8s Qd Ts,Ad Td,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,185727821986,III,50,100,4,Ah Tc 8s 6s 4s,Kc Td,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,185727935743,III,50,1924,9,6d Jc 4h Jh Js,Kh Ks,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
3673,185728135057,I,20,50,7,Qh Kh Ah 2c 5d,As Qd,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3674,185728271938,I,20,50,7,2d Qs 9c Jd 9h,Th Tc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3675,185728348025,II,30,0,7,Kh 3c 7h Ac 7s,Ad 7h,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3676,185728361720,II,30,60,7,4h 9h 8s 7c Qd,Jh 6h,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3677,185728403513,II,30,60,7,Jh 3d Qc 2d 4d,Qd Ks,1,2,0,1,1,3,0,1,0,1,0,1,0,1,0
3678,185728421214,II,30,180,7,2d Qd Ts Kh 8s,Kd Kh,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3679,185728477632,II,30,2801,7,5c 9s 9d Qs 2h,Ah 8c,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3680,185728986672,I,20,40,7,Qs Js 7d Td 3d,9s 9c,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3681,185729170771,II,30,60,7,5c 9h Td Th Ks,Th Kh,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,185729200782,II,30,175,6,Qc 3c 8c 3s 3h,9h 8h,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0
3683,185729219673,II,30,932,6,5c 7s 4c 9s Js,Kh Ks,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3684,185729236109,II,30,90,6,Ad Jh 3c Ac As,Ah 2h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3685,185729261470,II,30,60,6,Kh Jd 9s Ac 8h,Kc Qc,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
3686,185729344333,II,30,90,6,8d 6s 4h Jc 3d,9c As,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
3687,185729436195,III,50,0,6,8c 3d 4c 7c 3c,Kh Jc,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
